date,port_ret,port_value,drawdown,max_drawdown_to_date,vol_30,vol_60,vol_252,beta,var95_252,cvar95_252,var99_252,cvar99_252
2025-05-14,-0.0036933704572535,191.00018704797327,-0.0217451085198076,-0.21459550288898221,0.27000602417090563,0.20635527515744942,0.12986924520662418,0.6150409217192772,0.011297674435027456,0.01910017690057563,0.02502084085589477,0.0309872333031791
2025-05-15,0.0067598625702597,192.29132206331144,-0.015132239894717348,-0.21459550288898221,0.27031949967570873,0.20685271294178112,0.13002151657097677,0.6154226669197126,0.011297674435027456,0.01910017690057563,0.02502084085589477,0.0309872333031791
2025-05-16,0.0033100730678958,192.92782038966328,-0.01187225564655403,-0.21459550288898221,0.2507522925727229,0.20686577696688535,0.12994347151573463,0.615049574717681,0.011297674435027456,0.01910017690057563,0.02502084085589477,0.0309872333031791
2025-05-19,-1.4883949531430032e-05,192.9249488617214,-0.01188696289003155,-0.21459550288898221,0.22540195521080822,0.20591567489437107,0.12949718895717452,0.6140263733884734,0.011297674435027456,0.01910017690057563,0.02502084085589477,0.0309872333031791
2025-05-20,-0.0013962810749436,192.65557140674133,-0.013266646423653161,-0.21459550288898221,0.22283060254566522,0.20590341050877556,0.1294875840297494,0.6139171351727348,0.011297674435027456,0.01910017690057563,0.02502084085589477,0.0309872333031791
2025-05-21,-0.0145666919626632,189.84921704316844,-0.027640087234485522,-0.21459550288898221,0.22362168955066963,0.20807102579898962,0.13034952272692515,0.6157247098244965,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-22,-2.4502676141180463e-05,189.84456522928755,-0.02766391265452084,-0.21459550288898221,0.13874207503818295,0.20802064232281894,0.1303501092450263,0.6157320002523329,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-23,-0.0013618232056775,189.58603049488656,-0.0289880625019856,-0.21459550288898221,0.1130794596192246,0.2069777235112959,0.13035413068714716,0.6152277443384324,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-27,0.0135137277796993,192.14804450182825,-0.01586607150779884,-0.21459550288898221,0.11498615589247377,0.2078216537156708,0.13094451582988223,0.6153652920003931,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-28,-0.0038659626593798,191.40520733671133,-0.019670696527178455,-0.21459550288898221,0.1152743281347754,0.20709459165076316,0.13060127252984954,0.6143725262186456,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-29,0.003864521164483,192.1448968114563,-0.01588219318574491,-0.21459550288898221,0.11539522236971576,0.20635425424845458,0.13058483929537681,0.6144413854518816,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-05-30,-0.0011197820169382,191.9297364113604,-0.01698419060836409,-0.21459550288898221,0.11195811433209421,0.20622753405364838,0.13056910141803288,0.6144719837509149,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-02,0.0030907724190294,192.52294754705215,-0.013945912457226872,-0.21459550288898221,0.11187517590908076,0.20413152524015177,0.13035984018945088,0.6138329775246246,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-03,0.0039660801283125,193.28650898356273,-0.010035142935181929,-0.21459550288898221,0.10090934627708169,0.20421559057307062,0.13040600248397327,0.6146218955780555,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-04,0.0023954845743551,193.7495238342638,-0.007663697390929425,-0.21459550288898221,0.09387406189164431,0.20144214202224864,0.13032166089591107,0.6146007666027432,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-05,-0.0026344885219368,193.23909293759175,-0.010277995990054078,-0.21459550288898221,0.09280553302571198,0.2013228791877824,0.13035244069478874,0.6145650843283965,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-06,0.0033926255193901,193.8946808156356,-0.00692023986214807,-0.21459550288898221,0.084856221566213,0.20134034927894048,0.13038511088989158,0.613864734973577,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-09,0.0015086815242965,194.18720613824155,-0.005421998775875125,-0.21459550288898221,0.08477258618363807,0.20087903253579942,0.1300714851418859,0.6132818454912023,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-10,0.004124818180329,194.98819305650787,-0.0013195453546706037,-0.21459550288898221,0.08498398512232284,0.19936068842235746,0.13011936576884806,0.6133402391749612,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-11,-0.0010152025755733,194.7902405407105,-0.0023334083244013204,-0.21459550288898221,0.08492425747535569,0.19898765925300468,0.12989704727561202,0.6129966127859611,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-12,0.0037898557859944,195.52846746087897,0.0,-0.21459550288898221,0.08490325290073655,0.198750548667787,0.12993465686454603,0.6131253314460061,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-13,-0.0083777668177456,193.89037555426057,-0.008377766817745602,-0.21459550288898221,0.08976349454286939,0.19908583452627315,0.1302194973874597,0.6135471830975767,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-16,0.0034697477895103,194.56312625624724,-0.004937087766132442,-0.21459550288898221,0.08745466919446145,0.1991184927922847,0.1300465564972814,0.6125235829401,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-17,-0.0021012090190029,194.15430846059223,-0.00702792293179344,-0.21459550288898221,0.08769062131556574,0.1990844392757392,0.13005172434786924,0.6118145930546607,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-18,0.0008027674887362,194.31016922722247,-0.006230797231100094,-0.21459550288898221,0.08710615318366445,0.19828886401515022,0.1300445111667717,0.6117989417145738,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-20,-0.0016504149594707,193.9894768171526,-0.007870928789611153,-0.21459550288898221,0.08737702811382975,0.1983297334547621,0.13004162114020584,0.6120144056456839,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
